Entry	Status	Gene ontology (cellular component)
Q8IPY9	unreviewed	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q8IRD1	unreviewed	
Q8STG9	unreviewed	endomembrane system [GO:0012505]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; fusome [GO:0045169]; integral component of membrane [GO:0016021]; rough endoplasmic reticulum [GO:0005791]; Sec61 translocon complex [GO:0005784]
Q9VAC4	unreviewed	cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9VHM5	unreviewed	nucleus [GO:0005634]
Q9VIV3	reviewed	cytosol [GO:0005829]
Q9VLT9	unreviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9VN89	unreviewed	cell cortex [GO:0005938]; cell leading edge [GO:0031252]; centrosome [GO:0005813]; chromosome [GO:0005694]; cytoplasmic microtubule [GO:0005881]; katanin complex [GO:0008352]; spindle pole [GO:0000922]
Q9VPG7	unreviewed	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
Q9VQ08	unreviewed	axon [GO:0030424]; integral component of membrane [GO:0016021]
Q9VQE0	unreviewed	cytoplasm [GO:0005737]; membrane [GO:0016020]; microtubule associated complex [GO:0005875]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]; presynapse [GO:0098793]
Q9VQI4	unreviewed	
Q9VRE6	unreviewed	AMPA glutamate receptor complex [GO:0032281]; integral component of membrane [GO:0016021]; intracellular [GO:0005622]; postsynaptic density membrane [GO:0098839]
Q9VTU4	reviewed	cytosol [GO:0005829]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]
Q9VTV7	unreviewed	
Q9VTW3	unreviewed	nucleus [GO:0005634]
Q9VUN0	reviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9VX56	unreviewed	autophagosome [GO:0005776]; phagophore assembly site [GO:0000407]
Q9W0F5	unreviewed	
Q9W200	unreviewed	nucleus [GO:0005634]
Q9W4X8	unreviewed	
P13706	reviewed	cytosol [GO:0005829]; glycerol-3-phosphate dehydrogenase complex [GO:0009331]; M band [GO:0031430]; Z disc [GO:0030018]
Q7JQL6	unreviewed	
Q9V447	reviewed	endomembrane system [GO:0012505]; endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]
Q9VFQ9	unreviewed	cytoplasm [GO:0005737]
Q9VSL7	reviewed	basolateral plasma membrane [GO:0016323]; cell surface [GO:0009986]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
A1Z6K7	reviewed	eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]
Q7JVI3	reviewed	cytosol [GO:0005829]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]; Golgi apparatus [GO:0005794]; investment cone [GO:0070865]
Q9VBH7	unreviewed	nucleus [GO:0005634]; tRNA (m1A) methyltransferase complex [GO:0031515]
A1Z6K9	unreviewed	
O76878	reviewed	ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]
A1Z6M0	unreviewed	brahma complex [GO:0035060]; polytene chromosome [GO:0005700]; RSC-type complex [GO:0016586]
Q04787	reviewed	nucleus [GO:0005634]
Q9VUM3	unreviewed	COPII-coated ER to Golgi transport vesicle [GO:0030134]; endoplasmic reticulum [GO:0005783]; integral component of endoplasmic reticulum membrane [GO:0030176]; integral component of Golgi membrane [GO:0030173]
A1Z6M6	unreviewed	nucleus [GO:0005634]
P02828	reviewed	centrosome [GO:0005813]; cytoplasm [GO:0005737]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; polytene chromosome interband [GO:0005705]
Q02361	reviewed	nucleus [GO:0005634]
Q24388	reviewed	larval serum protein complex [GO:0005616]
Q7JYV7	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q7KVR7	unreviewed	AP-1 adaptor complex [GO:0030121]; clathrin-coated vesicle [GO:0030136]; recycling endosome [GO:0055037]; secretory granule [GO:0030141]; trans-Golgi network [GO:0005802]
Q9VFQ3	unreviewed	nucleus [GO:0005634]
Q9VWQ6	unreviewed	intracellular [GO:0005622]
A1Z6N5	unreviewed	cytoplasm [GO:0005737]; mitochondrial respiratory chain complex I [GO:0005747]
A1Z6P8	unreviewed	intracellular [GO:0005622]
A1ZB62	unreviewed	
G4LU61	unreviewed	
O96692	unreviewed	intracellular [GO:0005622]; membrane [GO:0016020]
P00334	reviewed	cytosol [GO:0005829]; intracellular [GO:0005622]; protein-containing complex [GO:0032991]
P02516	reviewed	
P0CG69	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P13678	reviewed	intracellular [GO:0005622]; plasma membrane [GO:0005886]
P17719	reviewed	mitochondrion [GO:0005739]
P20348	reviewed	cytosol [GO:0005829]
P20482	reviewed	nucleus [GO:0005634]; polytene chromosome puff [GO:0005703]
P41092	reviewed	cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]
P54350	reviewed	nucleus [GO:0005634]
P55935	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic ribosome [GO:0022626]; cytosolic small ribosomal subunit [GO:0022627]; nucleolus [GO:0005730]
P91615	reviewed	
Q03019	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; spindle [GO:0005819]
Q7KMQ6	unreviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q7KSI9	unreviewed	integral component of membrane [GO:0016021]
Q7KTH6	unreviewed	
Q8SXB0	unreviewed	integral component of membrane [GO:0016021]
Q960E4	unreviewed	
Q965D9	unreviewed	apical cortex [GO:0045179]
Q9I7R5	unreviewed	nuclear membrane [GO:0031965]; nuclear periphery [GO:0034399]
Q9V4A7	reviewed	dendrite [GO:0030425]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; semaphorin receptor complex [GO:0002116]
Q9V773	reviewed	endoplasmic reticulum membrane [GO:0005789]; organelle membrane [GO:0031090]
Q9VA91	reviewed	cytosolic small ribosomal subunit [GO:0022627]; nucleus [GO:0005634]; small-subunit processome [GO:0032040]
Q9VBE2	unreviewed	extracellular matrix [GO:0031012]
Q9VBN5	unreviewed	cytosolic large ribosomal subunit [GO:0022625]
Q9VCB9	unreviewed	polysome [GO:0005844]
Q9VCX1	reviewed	apical cortex [GO:0045179]; apical plasma membrane [GO:0016324]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; plasma membrane [GO:0005886]
Q9VF51	unreviewed	cytosol [GO:0005829]
Q9VIV5	unreviewed	
Q9VLY0	unreviewed	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) [GO:0000276]
Q9VPV7	unreviewed	nascent polypeptide-associated complex [GO:0005854]
Q9VS26	unreviewed	
Q9VTC4	reviewed	CIA complex [GO:0097361]
Q9VV51	unreviewed	endomembrane system [GO:0012505]; integral component of membrane [GO:0016021]
Q9VV82	unreviewed	nuclear membrane [GO:0031965]; nuclear periphery [GO:0034399]
Q9VXQ7	unreviewed	mitochondrion [GO:0005739]
Q9VZK5	unreviewed	nucleus [GO:0005634]
Q9W1W8	unreviewed	integral component of membrane [GO:0016021]
Q9W418	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; polytene chromosome band [GO:0005704]
A1Z6Q1	unreviewed	integral component of membrane [GO:0016021]; nuclear periphery [GO:0034399]; perinuclear region of cytoplasm [GO:0048471]
A1Z8H7	unreviewed	extracellular matrix [GO:0031012]
A1Z9G9	unreviewed	Cdc73/Paf1 complex [GO:0016593]; nucleus [GO:0005634]
H1UUH1	unreviewed	
P29503	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]
P48592	reviewed	cytosol [GO:0005829]
P54611	reviewed	plasma membrane [GO:0005886]; plasma membrane proton-transporting V-type ATPase complex [GO:0033181]; vacuolar proton-transporting V-type ATPase, V1 domain [GO:0000221]
P82147	reviewed	perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]
Q06559	reviewed	cytosolic ribosome [GO:0022626]; cytosolic small ribosomal subunit [GO:0022627]; nuclear matrix [GO:0016363]; nucleus [GO:0005634]
Q0KIB3	unreviewed	chromosome, telomeric region [GO:0000781]; nuclear chromatin [GO:0000790]
Q23985	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q27331	reviewed	plasma membrane [GO:0005886]; plasma membrane proton-transporting V-type ATPase complex [GO:0033181]; vacuolar membrane [GO:0005774]; vacuolar proton-transporting V-type ATPase, V1 domain [GO:0000221]
Q7KML2	reviewed	peroxisome [GO:0005777]
Q7PLP5	unreviewed	vacuole [GO:0005773]
Q8IPI2	unreviewed	
Q8IQG0	unreviewed	
Q8MR33	unreviewed	cytoplasm [GO:0005737]
Q95RB1	unreviewed	catalytic step 2 spliceosome [GO:0071013]; nucleus [GO:0005634]; precatalytic spliceosome [GO:0071011]; Prp19 complex [GO:0000974]; U2-type catalytic step 1 spliceosome [GO:0071006]; U2-type catalytic step 2 spliceosome [GO:0071007]
Q960E8	reviewed	nucleus [GO:0005634]; transcription factor TFIIH core complex [GO:0000439]; transcription factor TFIIH holo complex [GO:0005675]
Q9U1I1	reviewed	
Q9U1L6	unreviewed	
Q9V3H0	unreviewed	cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]
Q9VAE4	unreviewed	integral component of membrane [GO:0016021]
Q9VAE7	unreviewed	
Q9VBD2	unreviewed	extracellular matrix [GO:0031012]
Q9VFF6	unreviewed	
Q9VHC3	unreviewed	cell [GO:0005623]; focal adhesion [GO:0005925]
Q9VIY5	unreviewed	
Q9VNS0	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; P granule [GO:0043186]
Q9VPD7	unreviewed	
Q9VRQ1	unreviewed	
Q9VS38	reviewed	core mediator complex [GO:0070847]; mediator complex [GO:0016592]; nucleus [GO:0005634]
Q9VS50	reviewed	nuclear chromatin [GO:0000790]
Q9VSY9	unreviewed	CCAAT-binding factor complex [GO:0016602]
Q9VTP5	unreviewed	
Q9VVB4	reviewed	
Q9VVC3	unreviewed	extracellular matrix [GO:0031012]
Q9VWS0	unreviewed	histone acetyltransferase complex [GO:0000123]; NuA4 histone acetyltransferase complex [GO:0035267]; nucleus [GO:0005634]; Swr1 complex [GO:0000812]
Q9VX48	unreviewed	
Q9VY42	unreviewed	
Q9VZI1	unreviewed	striated muscle thin filament [GO:0005865]
Q9W0J2	unreviewed	cytosol [GO:0005829]
Q9W526	unreviewed	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; nucleus [GO:0005634]
Q9XZU7	unreviewed	nucleus [GO:0005634]; transcription factor TFIID complex [GO:0005669]
Q9Y117	reviewed	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; Golgi stack [GO:0005795]; integral component of membrane [GO:0016021]
X2JDY8	unreviewed	cytoplasmic vesicle [GO:0031410]
A1Z6Q2	unreviewed	
Q9VEB9	unreviewed	nucleus [GO:0005634]
A1Z6R4	unreviewed	extracellular space [GO:0005615]
P05389	reviewed	cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]
P29844	reviewed	cytoplasm [GO:0005737]; endomembrane system [GO:0012505]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum chaperone complex [GO:0034663]; endoplasmic reticulum lumen [GO:0005788]; extracellular space [GO:0005615]; membrane [GO:0016020]; nucleus [GO:0005634]
Q9V411	reviewed	nucleolus [GO:0005730]
Q9VIM1	unreviewed	
Q9VZ12	unreviewed	
Q9W2G8	unreviewed	peroxisome [GO:0005777]
Q9Y125	unreviewed	autophagosome [GO:0005776]; fusome [GO:0045169]; late endosome [GO:0005770]; lysosome [GO:0005764]
A1Z6R7	unreviewed	membrane [GO:0016020]
A1Z6S7	unreviewed	cytosol [GO:0005829]; plasma membrane [GO:0005886]
P48555	reviewed	cleavage furrow [GO:0032154]; Flemming body [GO:0090543]; intracellular [GO:0005622]; plasma membrane [GO:0005886]
Q9VMC7	unreviewed	myosin complex [GO:0016459]
Q9VUI3	reviewed	cytoplasm [GO:0005737]; microtubule [GO:0005874]; microtubule cytoskeleton [GO:0015630]; sensory dendrite [GO:0071683]
A1Z6U3	unreviewed	integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]
Q9VL91	unreviewed	nucleus [GO:0005634]
Q9VR57	unreviewed	integral component of membrane [GO:0016021]
Q9W2F0	unreviewed	nucleus [GO:0005634]
A1Z6V5	unreviewed	extracellular space [GO:0005615]
Q8SWW4	unreviewed	
A1Z6W3	reviewed	axon [GO:0030424]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q9VWT5	unreviewed	Rad51B-Rad51C-Rad51D-XRCC2 complex [GO:0033063]; replication fork [GO:0005657]
A1Z6W5	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
A1Z705	unreviewed	integral component of endoplasmic reticulum membrane [GO:0030176]
P49866	reviewed	nucleus [GO:0005634]
Q27350	reviewed	nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q9V444	unreviewed	Ada2/Gcn5/Ada3 transcription activator complex [GO:0005671]; CHRAC [GO:0008623]; epsilon DNA polymerase complex [GO:0008622]
Q9VLF2	unreviewed	CCR4-NOT core complex [GO:0030015]; nucleus [GO:0005634]; P-body [GO:0000932]
A1Z6W6	unreviewed	
A1Z7N4	unreviewed	
Q8IMS8	unreviewed	nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]
Q9V6B9	reviewed	nuclear pore [GO:0005643]; nuclear pore central transport channel [GO:0044613]
Q9VI89		
Q9VJU5	unreviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9VRS7	unreviewed	
Q9VRX7	unreviewed	nucleolus [GO:0005730]; nucleus [GO:0005634]
Q9VRZ3	unreviewed	extracellular space [GO:0005615]
Q9VUK7	unreviewed	centrosome [GO:0005813]; cleavage furrow [GO:0032154]
Q9XZ29	unreviewed	aster [GO:0005818]; cytoplasm [GO:0005737]; kinesin complex [GO:0005871]; microtubule [GO:0005874]; microtubule associated complex [GO:0005875]; midbody [GO:0030496]; nucleus [GO:0005634]; spindle [GO:0005819]; spindle midzone [GO:0051233]
A1Z6W9	unreviewed	integral component of membrane [GO:0016021]
Q9VMD4	unreviewed	ubiquitin ligase complex [GO:0000151]
Q9VX37	unreviewed	synaptonemal complex [GO:0000795]
A1Z6Y3	unreviewed	integral component of membrane [GO:0016021]
Q9VME1	unreviewed	
A1Z6Z7	unreviewed	nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9V9V9	reviewed	
Q9VCQ7	unreviewed	cytosol [GO:0005829]
A1Z6Z8	unreviewed	myosin complex [GO:0016459]; myosin V complex [GO:0031475]; neuronal cell body [GO:0043025]; rhabdomere [GO:0016028]
A1Z7C1	unreviewed	chiasma [GO:0005712]; mismatch repair complex [GO:0032300]; MutLalpha complex [GO:0032389]; synaptonemal complex [GO:0000795]
O16158	unreviewed	endoplasmic reticulum [GO:0005783]
P49258	reviewed	cytoplasm [GO:0005737]; investment cone [GO:0070865]; myosin VI complex [GO:0031476]; nucleus [GO:0005634]
P54357	reviewed	cytosol [GO:0005829]; myosin complex [GO:0016459]; myosin II complex [GO:0016460]; myosin V complex [GO:0031475]; myosin VI complex [GO:0031476]; myosin VII complex [GO:0031477]
Q4V5R2	unreviewed	extracellular region [GO:0005576]
Q8SYK4	unreviewed	
Q9U9Q2	unreviewed	precatalytic spliceosome [GO:0071011]
Q9V751	reviewed	extracellular region [GO:0005576]; extracellular space [GO:0005615]
Q9VF73	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9VFI7	unreviewed	
Q9VG03	unreviewed	
Q9VJD4	unreviewed	cytosol [GO:0005829]; membrane [GO:0016020]; TRC complex [GO:0072380]
Q9VLS5	unreviewed	early endosome [GO:0005769]; endosome [GO:0005768]
Q9VMK5	unreviewed	chorion [GO:0042600]; egg coat [GO:0035805]
Q9VQV0		
Q9VUB1	unreviewed	
Q9VUS1	unreviewed	integral component of membrane [GO:0016021]
Q9VWS1	unreviewed	
Q9W4A0	unreviewed	early endosome [GO:0005769]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; neuronal cell body [GO:0043025]; vesicle [GO:0031982]
Q9W4M8	reviewed	cytoplasm [GO:0005737]; microtubule [GO:0005874]; spindle [GO:0005819]
Q9W513	unreviewed	integral component of membrane [GO:0016021]
Q9XZ06	reviewed	nuclear membrane [GO:0031965]; nuclear pore [GO:0005643]; nuclear pore nuclear basket [GO:0044615]
Q8IQI1	unreviewed	
Q8SWT7	unreviewed	integral component of plasma membrane [GO:0005887]; neuron projection membrane [GO:0032589]
A1Z714	unreviewed	cytoplasm [GO:0005737]; podosome [GO:0002102]
A8Y5B0	unreviewed	
Q7JYY0	unreviewed	cytosolic small ribosomal subunit [GO:0022627]
Q9VKC5	unreviewed	nucleus [GO:0005634]
Q9VLK3	unreviewed	
Q9VSN7	unreviewed	peroxisome [GO:0005777]
A1Z722	unreviewed	integral component of membrane [GO:0016021]
Q0KIC3	reviewed	
Q24523	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q9V3V3	unreviewed	apical part of cell [GO:0045177]; cell cortex [GO:0005938]; cytoskeleton [GO:0005856]
Q9VC63	unreviewed	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9VGL0	unreviewed	nuclear pore central transport channel [GO:0044613]; nuclear pore nuclear basket [GO:0044615]
Q9VK34	reviewed	cytoplasm [GO:0005737]; nuclear euchromatin [GO:0005719]; nuclear heterochromatin [GO:0005720]; nuclear inner membrane [GO:0005637]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; rDNA heterochromatin [GO:0033553]
Q9VK58	unreviewed	
Q9VXR9	unreviewed	
Q9VYG2	reviewed	brahma complex [GO:0035060]; nBAF complex [GO:0071565]; npBAF complex [GO:0071564]; nuclear euchromatin [GO:0005719]; nucleus [GO:0005634]; RSC-type complex [GO:0016586]; SWI/SNF complex [GO:0016514]
X2JDS9	unreviewed	nucleus [GO:0005634]
A1Z734	unreviewed	muscle tendon junction [GO:0005927]
Q9W3D5	unreviewed	cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]
A1Z739	unreviewed	integral component of membrane [GO:0016021]
P18502	reviewed	cilium [GO:0005929]; cytoplasm [GO:0005737]; endocytic vesicle [GO:0030139]; integral component of plasma membrane [GO:0005887]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]
A1Z743	unreviewed	cytosol [GO:0005829]; nucleoplasm [GO:0005654]
P39572	reviewed	nucleus [GO:0005634]
P54733	reviewed	centrosome [GO:0005813]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
P80455	reviewed	cytosolic small ribosomal subunit [GO:0022627]
P84029	reviewed	mitochondrial intermembrane space [GO:0005758]; respiratory chain [GO:0070469]
Q03334	reviewed	cytoplasm [GO:0005737]; cytosolic ribosome [GO:0022626]; cytosolic small ribosomal subunit [GO:0022627]; nucleolus [GO:0005730]
Q0E8K8	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q7K1E3	unreviewed	cytoplasm [GO:0005737]
Q8IGI1	unreviewed	cytoplasm [GO:0005737]
Q8IQI9	unreviewed	
Q8IRR5	reviewed	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q8MLY8	reviewed	cytosolic ribosome [GO:0022626]; cytosolic small ribosomal subunit [GO:0022627]
Q8MRM0	unreviewed	cytoplasm [GO:0005737]
Q94524	reviewed	axon cytoplasm [GO:1904115]; cytoplasmic dynein complex [GO:0005868]; dynein complex [GO:0030286]; microtubule [GO:0005874]; protein-containing complex [GO:0032991]
Q9I7T7	reviewed	
Q9V3L0	unreviewed	integral component of membrane [GO:0016021]
Q9V460	reviewed	DSIF complex [GO:0032044]; polytene chromosome [GO:0005700]; polytene chromosome interband [GO:0005705]; polytene chromosome puff [GO:0005703]; transcription elongation factor complex [GO:0008023]
Q9V4F9	reviewed	chromatin [GO:0000785]; core mediator complex [GO:0070847]; mediator complex [GO:0016592]; nuclear pericentric heterochromatin [GO:0031618]; nucleolus [GO:0005730]; polytene chromosome chromocenter [GO:0005701]
Q9VBW9	reviewed	nucleus [GO:0005634]
Q9VC48	unreviewed	
Q9VFF0	unreviewed	mitochondrial matrix [GO:0005759]; mitochondrial processing peptidase complex [GO:0017087]; mitochondrial respiratory chain complex III [GO:0005750]; mitochondrion [GO:0005739]
Q9VGE4	unreviewed	cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; Golgi trans cisterna [GO:0000138]
Q9VIJ5	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; proteasome complex [GO:0000502]
Q9VPU8	reviewed	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; ribonucleoprotein complex [GO:1990904]; small-subunit processome [GO:0032040]
Q9VS59	reviewed	nuclear euchromatin [GO:0005719]; nucleus [GO:0005634]; polytene chromosome [GO:0005700]
Q9W2B7	unreviewed	
Q9XTL9	reviewed	cytoplasm [GO:0005737]; protein-containing complex [GO:0032991]
A1Z765	unreviewed	integral component of membrane [GO:0016021]
Q9VJ21	unreviewed	integral component of membrane [GO:0016021]; membrane [GO:0016020]
A1Z782	unreviewed	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
Q9VA71	unreviewed	endosome [GO:0005768]
