Entry	Status	Gene ontology (cellular component)
Q20052	reviewed	anaphase-promoting complex [GO:0005680]; cullin-RING ubiquitin ligase complex [GO:0031461]; nucleus [GO:0005634]
C1P633	unreviewed	adherens junction [GO:0005912]; synapse [GO:0045202]
G5EFV3	reviewed	centrosome [GO:0005813]; cytoplasm [GO:0005737]
H2KZK5	unreviewed	
O01427	reviewed	chromosome passenger complex [GO:0032133]; condensed chromosome [GO:0000793]; condensed nuclear chromosome [GO:0000794]; condensed nuclear chromosome, centromeric region [GO:0000780]; cytoplasm [GO:0005737]; midbody [GO:0030496]; spindle [GO:0005819]; spindle microtubule [GO:0005876]; spindle midzone [GO:0051233]; spindle pole centrosome [GO:0031616]
O17071	reviewed	cytosolic proteasome complex [GO:0031597]; nucleus [GO:0005634]; proteasome regulatory particle, base subcomplex [GO:0008540]
O17694	unreviewed	integral component of membrane [GO:0016021]
O44326	reviewed	catenin complex [GO:0016342]; cell-cell adherens junction [GO:0005913]; nucleus [GO:0005634]
O44895	unreviewed	
O45952	reviewed	chromosome, centromeric region [GO:0000775]; condensed chromosome [GO:0000793]; condensed nuclear chromosome [GO:0000794]; cytoplasm [GO:0005737]; meiotic spindle midzone [GO:1990385]; mitotic spindle midzone [GO:1990023]
O62505	unreviewed	
P10984	reviewed	actin filament [GO:0005884]; cell cortex [GO:0005938]; cytoplasm [GO:0005737]
P28548	reviewed	axon [GO:0030424]; cilium [GO:0005929]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; neuronal cell body [GO:0043025]; non-motile cilium [GO:0097730]; nucleus [GO:0005634]; perikaryon [GO:0043204]; protein kinase CK2 complex [GO:0005956]
P34504	reviewed	extracellular region [GO:0005576]
P41829	reviewed	nucleus [GO:0005634]; transcription factor complex [GO:0005667]
P41932	reviewed	cell cortex [GO:0005938]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
P49405	reviewed	cytosolic large ribosomal subunit [GO:0022625]; nucleus [GO:0005634]
P53585	reviewed	citrate lyase complex [GO:0009346]; cytosol [GO:0005829]
Q09485	reviewed	synapse [GO:0045202]
Q09663	reviewed	
Q17820	reviewed	cytoplasm [GO:0005737]; SUMO activating enzyme complex [GO:0031510]
Q18426	unreviewed	cytosol [GO:0005829]; peroxisomal membrane [GO:0005778]
Q18891	reviewed	clathrin-coated vesicle [GO:0030136]; early endosome [GO:0005769]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; recycling endosome [GO:0055037]
Q19091	unreviewed	
Q19216	unreviewed	
Q19989	unreviewed	cis-Golgi network [GO:0005801]; Golgi apparatus [GO:0005794]; Golgi cis cisterna [GO:0000137]; Golgi cisterna membrane [GO:0032580]
Q20490	unreviewed	
Q21441	reviewed	cytoplasm [GO:0005737]; kinesin complex [GO:0005871]; microtubule [GO:0005874]
Q21443	reviewed	lamin filament [GO:0005638]; nuclear envelope [GO:0005635]; nuclear inner membrane [GO:0005637]; nuclear periphery [GO:0034399]
Q21701	reviewed	nucleus [GO:0005634]
Q21920	reviewed	cytoplasm [GO:0005737]
Q8I4C5	unreviewed	
Q8MNT0	unreviewed	M band [GO:0031430]
Q93572	reviewed	cytosolic large ribosomal subunit [GO:0022625]
Q93971	reviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q965X4	unreviewed	chloride channel complex [GO:0034707]; plasma membrane [GO:0005886]
Q9GYM2	unreviewed	
Q9N423	unreviewed	ciliary basal body [GO:0036064]; ciliary transition zone [GO:0035869]; dendrite [GO:0030425]; dendrite terminus [GO:0044292]
Q9NEZ5	reviewed	focal adhesion [GO:0005925]; M band [GO:0031430]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; striated muscle dense body [GO:0055120]
Q9TZ99	reviewed	nucleus [GO:0005634]
Q9TZE4	unreviewed	nucleolus [GO:0005730]
Q9U256	reviewed	extracellular region [GO:0005576]
Q9U308	reviewed	catenin complex [GO:0016342]; cell-cell adherens junction [GO:0005913]; cell-cell junction [GO:0005911]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q9XYB7	reviewed	nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]
C2BR94	unreviewed	nuclear chromosome [GO:0000228]; THO complex [GO:0000347]; THO complex part of transcription export complex [GO:0000445]
Q9U3S3	unreviewed	THO complex [GO:0000347]; THO complex part of transcription export complex [GO:0000445]
C4ALD5	unreviewed	axon [GO:0030424]; cytoplasm [GO:0005737]; muscle cell projection [GO:0036194]
P34568	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
C6KRN1	reviewed	cell cortex [GO:0005938]; cleavage furrow [GO:0032154]; cytoplasm [GO:0005737]
Q93794	reviewed	axon [GO:0030424]; cytoplasm [GO:0005737]; nucleolus [GO:0005730]
C7IVR4	reviewed	cytoplasm [GO:0005737]
D0IMZ5	unreviewed	actin filament [GO:0005884]
Q09615	unreviewed	nucleus [GO:0005634]
Q23670	reviewed	chromosome [GO:0005694]; cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spindle [GO:0005819]
Q6A573	unreviewed	
Q8MQ03	unreviewed	centrosome [GO:0005813]; cleavage furrow [GO:0032154]; kinesin complex [GO:0005871]; microtubule [GO:0005874]; midbody [GO:0030496]; mitotic spindle midzone [GO:1990023]; nucleus [GO:0005634]; spindle midzone [GO:0051233]
D0VWM8	reviewed	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]
Q9XVS2	unreviewed	
D0Z5N1	unreviewed	nucleus [GO:0005634]; transcription factor complex [GO:0005667]
D0Z5N4	reviewed	cytosolic ribosome [GO:0022626]
Q9XW88	unreviewed	nucleus [GO:0005634]
G5EE68	unreviewed	cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]
G5EEW7	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
H2KZ82	unreviewed	nucleus [GO:0005634]
O01502	unreviewed	plasma membrane [GO:0005886]
O45962	reviewed	
P34441	reviewed	anaphase-promoting complex [GO:0005680]; nuclear periphery [GO:0034399]
P91277	unreviewed	
Q18739	unreviewed	
Q21636	unreviewed	
Q22039	unreviewed	
Q22708	reviewed	nucleus [GO:0005634]
Q9N394	unreviewed	nucleus [GO:0005634]
Q9XW13	reviewed	cytoplasm [GO:0005737]; RNA cap binding complex [GO:0034518]
D4YWC2	unreviewed	
Q9NAE1	unreviewed	
D6VPA1	unreviewed	
G5ED34	unreviewed	axon cytoplasm [GO:1904115]; cytoplasmic dynein complex [GO:0005868]; microtubule plus-end [GO:0035371]; neuron projection [GO:0043005]
D7SFK5	unreviewed	
P46822	reviewed	cytoplasm [GO:0005737]; kinesin I complex [GO:0016938]; microtubule [GO:0005874]; nuclear envelope [GO:0005635]; synapse [GO:0045202]
D7SFQ3	unreviewed	
D9PTN5	reviewed	cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]
Q9N410	unreviewed	
D9PTP5	unreviewed	early phagosome [GO:0032009]; phagocytic vesicle [GO:0045335]
Q8I6Y9	unreviewed	cation channel complex [GO:0034703]; integral component of plasma membrane [GO:0005887]
Q9GYJ9	unreviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome [GO:0005769]; early phagosome [GO:0032009]; endosome [GO:0005768]; endosome membrane [GO:0010008]; phagocytic vesicle [GO:0045335]
Q9Y048	reviewed	cytoplasm [GO:0005737]; dystrobrevin complex [GO:0016014]; dystrophin-associated glycoprotein complex [GO:0016010]; plasma membrane [GO:0005886]
E1B6T5	unreviewed	
G5EF34	unreviewed	extracellular region [GO:0005576]; integral component of membrane [GO:0016021]
Q9U1T5	unreviewed	
E1B6T9	unreviewed	
O61742	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; proteasome regulatory particle, base subcomplex [GO:0008540]
E2JKZ0	unreviewed	astral microtubule [GO:0000235]; cell cortex [GO:0005938]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; dynactin complex [GO:0005869]; kinetochore [GO:0000776]; microtubule plus-end [GO:0035371]; midbody [GO:0030496]; spindle [GO:0005819]; spindle midzone [GO:0051233]
O18209	reviewed	condensed chromosome [GO:0000793]; cytoplasm [GO:0005737]; extrinsic component of membrane [GO:0019898]; Golgi membrane [GO:0000139]; nuclear envelope [GO:0005635]; nucleus [GO:0005634]; perinuclear endoplasmic reticulum [GO:0097038]; plasma membrane [GO:0005886]
Q7JNG1	unreviewed	mitochondrion [GO:0005739]
Q9XWK3	unreviewed	nuclear pore central transport channel [GO:0044613]
E3W735	unreviewed	hemidesmosome [GO:0030056]
G5EG53	unreviewed	cell junction [GO:0030054]; cell leading edge [GO:0031252]; cytoplasm [GO:0005737]; filopodium tip [GO:0032433]
O44820	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
O45233	unreviewed	nucleus [GO:0005634]; transcription factor complex [GO:0005667]
P32085	reviewed	nucleus [GO:0005634]; transcription factor complex [GO:0005667]; transcription factor TFIID complex [GO:0005669]; transcription factor TFIIIB complex [GO:0000126]
Q95XQ1	unreviewed	nuclear speck [GO:0016607]
E6N0U8	unreviewed	
P52713	reviewed	mitochondrion [GO:0005739]
E8MDW3	unreviewed	
E9P851	unreviewed	integral component of membrane [GO:0016021]; synaptic vesicle membrane [GO:0030672]
Q18964	reviewed	
Q22123	unreviewed	
Q95QA6	reviewed	apical plasma membrane [GO:0016324]; basal plasma membrane [GO:0009925]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; hemidesmosome [GO:0030056]
F5GU47	unreviewed	mitochondrion [GO:0005739]
O02273	unreviewed	
P10038	reviewed	nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]
Q23521	unreviewed	
F5GU55	unreviewed	kinesin complex [GO:0005871]; microtubule [GO:0005874]
P49041	reviewed	cytosolic small ribosomal subunit [GO:0022627]
P52709	reviewed	cytoplasm [GO:0005737]
F5GU62	unreviewed	
F5GU79	unreviewed	nucleus [GO:0005634]
Q17868	reviewed	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005]
F5GUH2	unreviewed	
P49632	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; ribosome [GO:0005840]
G2HK03	unreviewed	
G5EC32	unreviewed	
P54871	reviewed	
G5ED66	unreviewed	nucleus [GO:0005634]
G5ED89	unreviewed	NuRD complex [GO:0016581]
G5EGN3	unreviewed	nucleus [GO:0005634]
O01960	unreviewed	nucleus [GO:0005634]
O02042	reviewed	nucleus [GO:0005634]
O62483	unreviewed	cytosol [GO:0005829]; nucleus [GO:0005634]
O76398	unreviewed	
P34489	reviewed	nucleus [GO:0005634]
Q19862	unreviewed	nucleus [GO:0005634]
Q19863	unreviewed	nucleus [GO:0005634]
Q21177	unreviewed	
Q9BKZ8	unreviewed	nucleus [GO:0005634]
Q9N5S3	unreviewed	nucleoplasm [GO:0005654]
Q9N5X6	reviewed	nucleus [GO:0005634]
Q9TZ64	unreviewed	nucleus [GO:0005634]
Q9U1W2	reviewed	core mediator complex [GO:0070847]; mediator complex [GO:0016592]
Q9U226	unreviewed	nucleus [GO:0005634]; SAGA complex [GO:0000124]; SLIK (SAGA-like) complex [GO:0046695]; transcription factor TFIID complex [GO:0005669]
Q9XVV3	reviewed	nucleus [GO:0005634]
Q9XWJ8	unreviewed	NuA4 histone acetyltransferase complex [GO:0035267]; Swr1 complex [GO:0000812]
G4RT11	reviewed	nucleus [GO:0005634]
G5EG38	reviewed	cell junction [GO:0030054]; synapse [GO:0045202]
P46550	reviewed	chaperonin-containing T-complex [GO:0005832]
Q03563	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q19088	unreviewed	
G4RZC8	unreviewed	
G5EDZ2	reviewed	cytoplasm [GO:0005737]
H2KZZ2	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
O16928	unreviewed	signal recognition particle, endoplasmic reticulum targeting [GO:0005786]
O45865	unreviewed	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
P05690	reviewed	cytoplasmic vesicle [GO:0031410]; extracellular region [GO:0005576]; vesicle lumen [GO:0031983]; yolk granule [GO:0042718]
Q18192	reviewed	nucleus [GO:0005634]
Q19905	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q95PV6	unreviewed	nuclear speck [GO:0016607]; nucleus [GO:0005634]
G4S034	unreviewed	
H2KYA1	unreviewed	
Q20502	reviewed	cytoplasm [GO:0005737]
Q9GPA4	unreviewed	
Q9N582	unreviewed	
Q9UB28	unreviewed	hemidesmosome [GO:0030056]; integral component of membrane [GO:0016021]
G4SGI5	unreviewed	
G4SLH0	reviewed	A band [GO:0031672]; I band [GO:0031674]; M band [GO:0031430]; nuclear membrane [GO:0031965]; sarcomere [GO:0030017]
G5ECY0	reviewed	adherens junction [GO:0005912]; apical junction complex [GO:0043296]; apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; cell junction [GO:0030054]; cytoplasm [GO:0005737]; lateral plasma membrane [GO:0016328]; neuromuscular junction [GO:0031594]; neuron projection [GO:0043005]; postsynaptic density membrane [GO:0098839]
G4SPY0	unreviewed	
Q20519	unreviewed	cell [GO:0005623]
G5EBE2	unreviewed	intracellular [GO:0005622]
Q17958	reviewed	cytoplasm [GO:0005737]; cytoplasmic side of apical plasma membrane [GO:0098592]; growing cell tip [GO:0035838]
G5EBE3	unreviewed	nucleus [GO:0005634]
Q18318	unreviewed	RES complex [GO:0070274]; U2 snRNP [GO:0005686]
Q966L6	unreviewed	
Q9N5B1	unreviewed	
Q9NES7	unreviewed	
G5EBE5	unreviewed	
G5EBF5	unreviewed	ribonucleoprotein complex [GO:1990904]
G5EG22	unreviewed	cytosol [GO:0005829]; methylosome [GO:0034709]; pICln-Sm protein complex [GO:0034715]; plasma membrane [GO:0005886]
Q17561	unreviewed	
Q8MPT2	unreviewed	
G5EBG0	unreviewed	chromosome [GO:0005694]; condensed nuclear chromosome [GO:0000794]; lateral element [GO:0000800]
P21541	reviewed	Cul2-RING ubiquitin ligase complex [GO:0031462]
Q18090	reviewed	mitochondrial membrane [GO:0031966]; mitochondrial outer membrane translocase complex [GO:0005742]; pore complex [GO:0046930]
G5EBG1	unreviewed	
Q93654	unreviewed	
G5EBG3	unreviewed	nucleus [GO:0005634]
O02115	reviewed	nucleus [GO:0005634]; PCNA complex [GO:0043626]
G5EBG4	unreviewed	
Q09284	reviewed	
G5EBG6	unreviewed	nucleus [GO:0005634]
G5EBH2	unreviewed	
Q19901	unreviewed	myosin complex [GO:0016459]
G5EBH4	unreviewed	
O17396	unreviewed	
G5EBH7	unreviewed	endoplasmic reticulum [GO:0005783]
Q20422	unreviewed	
Q95QJ7	reviewed	aster [GO:0005818]; cell cortex [GO:0005938]
G5EBJ7	unreviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]
G5EBK0	unreviewed	GATOR1 complex [GO:1990130]; lysosomal membrane [GO:0005765]
Q09583	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; proteasome core complex [GO:0005839]; proteasome core complex, alpha-subunit complex [GO:0019773]; synapse [GO:0045202]
G5EBK3	unreviewed	apical cortex [GO:0045179]; apical part of cell [GO:0045177]; apical plasma membrane [GO:0016324]; cell cortex [GO:0005938]; cytoskeleton [GO:0005856]; membrane-enclosed lumen [GO:0031974]
G5EC64	unreviewed	
P34766	reviewed	condensed chromosome kinetochore [GO:0000777]; condensed nuclear chromosome [GO:0000794]; nucleus [GO:0005634]
P55956	reviewed	cytoplasm [GO:0005737]; extracellular region [GO:0005576]; lysosome [GO:0005764]
G5EBK4	unreviewed	cytoplasm [GO:0005737]; phagophore assembly site [GO:0000407]
O02333	unreviewed	
Q18991	unreviewed	
Q19019	unreviewed	membrane raft [GO:0045121]; plasma membrane [GO:0005886]
Q9N369	unreviewed	cytoplasmic ubiquitin ligase complex [GO:0000153]
G5EBK5	unreviewed	Golgi apparatus [GO:0005794]; integral component of Golgi membrane [GO:0030173]
O62444	unreviewed	
G5EBK8	unreviewed	membrane [GO:0016020]
P91575	unreviewed	
G5EBL2	reviewed	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
O44857	reviewed	cell surface [GO:0009986]; integral component of membrane [GO:0016021]
G5EBL4	unreviewed	
O17915	reviewed	condensed chromosome kinetochore [GO:0000777]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
G5EBL8	unreviewed	
P91457	unreviewed	nuclear membrane [GO:0031965]; nuclear pore [GO:0005643]; nuclear pore central transport channel [GO:0044613]; nuclear pore nuclear basket [GO:0044615]
P91870	reviewed	centriole [GO:0005814]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; pericentriolar material [GO:0000242]
G5EBM1	reviewed	cytoplasm [GO:0005737]; germ cell nucleus [GO:0043073]
O17907	unreviewed	
O44732	unreviewed	endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
O61815	unreviewed	
Q18843	unreviewed	integral component of membrane [GO:0016021]
Q19555	reviewed	chromatin [GO:0000785]; cohesin complex [GO:0008278]; condensed chromosome [GO:0000793]; nucleus [GO:0005634]
Q8MQ42	unreviewed	
Q95Y89	reviewed	nucleoplasm [GO:0005654]; PeBoW complex [GO:0070545]; preribosome, large subunit precursor [GO:0030687]
G5EBM6	unreviewed	extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]
G5EFM9	reviewed	apical plasma membrane [GO:0016324]; cytoplasm [GO:0005737]
Q10655	reviewed	nucleus [GO:0005634]
G5EBN8	unreviewed	integral component of membrane [GO:0016021]
Q10051	reviewed	catalytic step 2 spliceosome [GO:0071013]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; Prp19 complex [GO:0000974]; U2-type catalytic step 1 spliceosome [GO:0071006]
G5EBP5	unreviewed	
G5EDU4	unreviewed	nucleus [GO:0005634]
O18301	unreviewed	plasma membrane [GO:0005886]; stereocilia ankle link [GO:0002141]; stereocilia ankle link complex [GO:0002142]; stereocilium [GO:0032420]; stereocilium tip [GO:0032426]
O62422	unreviewed	cell cortex [GO:0005938]; cell projection [GO:0042995]; cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; recycling endosome [GO:0055037]; trans-Golgi network [GO:0005802]
P56407	reviewed	nucleus [GO:0005634]
P92186	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q09230	reviewed	
Q18477	unreviewed	
Q19969	reviewed	cytoplasm [GO:0005737]; nuclear envelope [GO:0005635]; nuclear pore [GO:0005643]
Q23536	reviewed	autophagosome membrane [GO:0000421]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]
G5EBR5	unreviewed	nucleus [GO:0005634]
P20268	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
G5EBR7	unreviewed	nucleus [GO:0005634]
O62216	unreviewed	
Q20950	unreviewed	extracellular space [GO:0005615]; lysosome [GO:0005764]
G5EBT2	unreviewed	
G5EBT5	unreviewed	nucleus [GO:0005634]
G5EBU4	reviewed	nucleus [GO:0005634]
Q09555	reviewed	nucleus [GO:0005634]
G5EBU5	unreviewed	kinesin I complex [GO:0016938]
H9G2T2	unreviewed	kinesin complex [GO:0005871]
H9G331	unreviewed	intracellular [GO:0005622]
P34331	reviewed	centrosome [GO:0005813]; condensed chromosome [GO:0000793]; condensed chromosome kinetochore [GO:0000777]; cytoplasm [GO:0005737]; midbody [GO:0030496]; nucleus [GO:0005634]; spindle midzone [GO:0051233]
Q9U3C6	unreviewed	condensed chromosome [GO:0000793]; nuclear heterochromatin [GO:0005720]; nuclear inner membrane [GO:0005637]; nuclear periphery [GO:0034399]; nucleus [GO:0005634]
G5EBV0	reviewed	axon [GO:0030424]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; nucleus [GO:0005634]
Q7K7J0	unreviewed	integral component of membrane [GO:0016021]
Q9TVL3	reviewed	chromosome [GO:0005694]; cyclin/CDK positive transcription elongation factor complex [GO:0008024]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
G5EBV4	unreviewed	apical part of cell [GO:0045177]; cytoplasm [GO:0005737]
G5EEQ3	unreviewed	
Q18043	unreviewed	
Q9N4P3	unreviewed	
G5EBV6	reviewed	intracellular organelle [GO:0043229]; P granule [GO:0043186]
G5EBX2	unreviewed	
Q09357	reviewed	nucleus [GO:0005634]
Q20305	unreviewed	lateral element [GO:0000800]
Q8TA83	reviewed	mitochondrion [GO:0005739]
G5EBY0	reviewed	Cdc73/Paf1 complex [GO:0016593]; nucleus [GO:0005634]
Q9XVE6	unreviewed	
G5EBY3	unreviewed	cell cortex [GO:0005938]; cleavage furrow [GO:0032154]; contractile ring [GO:0070938]; myosin II complex [GO:0016460]
G5EFR3	unreviewed	
G5EBY5	unreviewed	
P53588	reviewed	mitochondrion [GO:0005739]
Q17862	unreviewed	
Q21215	reviewed	axon [GO:0030424]; cell body [GO:0044297]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; growth cone [GO:0030426]; kinetochore [GO:0000776]; nuclear envelope [GO:0005635]; nucleus [GO:0005634]
Q9XWW3	unreviewed	integral component of membrane [GO:0016021]
G5EBY8	unreviewed	extracellular region [GO:0005576]; extracellular space [GO:0005615]
G5EBZ1	unreviewed	nucleotide-excision repair factor 1 complex [GO:0000110]
